cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D speed) [m/s],GPS (3D speed) [m/s],fix,precision,altitude system
143119.58905263137,2024-05-17T14:15:21.310Z,43.2259773,46.0165024,150.162,3.756,3.79,3,147,MSLV
143174.41178947347,2024-05-17T14:15:21.362Z,43.2259754,46.0165017,150.163,3.795,3.76,3,147,MSLV
143229.23452631556,2024-05-17T14:15:21.414Z,43.2259734,46.0165013,150.156,3.842,3.8,3,147,MSLV
143284.05726315765,2024-05-17T14:15:21.466Z,43.2259715,46.0165008,150.153,3.857,3.84,3,147,MSLV
143338.88,2024-05-17T14:15:21.519Z,43.2259696,46.0165002,150.17,3.9,3.86,3,147,MSLV
143394.24,2024-05-17T14:15:21.574Z,43.2259678,46.0164997,150.187,3.861,3.9,3,147,MSLV
143449.59999999998,2024-05-17T14:15:21.629Z,43.2259661,46.0164988,150.173,3.82,3.86,3,147,MSLV
143504.95999999996,2024-05-17T14:15:21.684Z,43.2259643,46.0164979,150.171,3.84,3.82,3,147,MSLV
143560.31999999995,2024-05-17T14:15:21.739Z,43.2259627,46.0164969,150.197,3.822,3.84,3,147,MSLV
143615.67999999993,2024-05-17T14:15:21.794Z,43.2259611,46.0164959,150.202,3.708,3.82,3,147,MSLV
143671.03999999992,2024-05-17T14:15:21.849Z,43.2259594,46.0164949,150.203,3.784,3.71,3,147,MSLV
143726.3999999999,2024-05-17T14:15:21.904Z,43.2259577,46.0164938,150.204,3.771,3.78,3,147,MSLV
143781.7599999999,2024-05-17T14:15:21.959Z,43.2259561,46.0164928,150.218,3.745,3.77,3,147,MSLV
143837.11999999988,2024-05-17T14:15:22.014Z,43.2259545,46.016492,150.219,3.605,3.74,3,147,MSLV
143892.47999999986,2024-05-17T14:15:22.069Z,43.225953,46.0164912,150.228,3.506,3.61,3,147,MSLV
143947.83999999985,2024-05-17T14:15:22.124Z,43.2259513,46.0164906,150.269,3.534,3.51,3,147,MSLV
144003.19999999984,2024-05-17T14:15:22.179Z,43.2259497,46.0164901,150.245,3.399,3.53,3,147,MSLV
144058.55999999982,2024-05-17T14:15:22.234Z,43.2259479,46.0164897,150.231,3.453,3.4,3,147,MSLV
144113.9199999998,2024-05-17T14:15:22.289Z,43.2259462,46.0164891,150.204,3.486,3.45,3,147,MSLV
144169.2799999998,2024-05-17T14:15:22.344Z,43.2259444,46.0164884,150.205,3.603,3.49,3,147,MSLV
144224.63999999978,2024-05-17T14:15:22.399Z,43.2259426,46.0164875,150.24,3.743,3.6,3,147,MSLV
144279.99999999977,2024-05-17T14:15:22.454Z,43.2259409,46.0164866,150.262,3.776,3.74,3,147,MSLV
144335.36,2024-05-17T14:15:22.509Z,43.2259393,46.0164854,150.243,3.744,3.78,3,147,MSLV
144390.00266666667,2024-05-17T14:15:22.564Z,43.2259379,46.016484,150.242,3.626,3.74,3,147,MSLV
144444.64533333335,2024-05-17T14:15:22.619Z,43.2259365,46.016483,150.267,3.525,3.63,3,147,MSLV
144499.28800000003,2024-05-17T14:15:22.674Z,43.2259349,46.0164824,150.289,3.405,3.52,3,147,MSLV
144553.9306666667,2024-05-17T14:15:22.729Z,43.2259335,46.0164819,150.298,3.227,3.41,3,147,MSLV
144608.5733333334,2024-05-17T14:15:22.784Z,43.2259318,46.0164816,150.291,3.235,3.23,3,147,MSLV
144663.21600000007,2024-05-17T14:15:22.839Z,43.2259301,46.0164813,150.287,3.309,3.24,3,147,MSLV
144717.85866666675,2024-05-17T14:15:22.894Z,43.2259284,46.0164811,150.329,3.441,3.31,3,147,MSLV
144772.50133333344,2024-05-17T14:15:22.949Z,43.2259265,46.0164807,150.33,3.58,3.44,3,147,MSLV
144827.14400000012,2024-05-17T14:15:23.004Z,43.2259248,46.0164803,150.332,3.557,3.58,3,147,MSLV
144881.7866666668,2024-05-17T14:15:23.059Z,43.2259232,46.0164798,150.37,3.452,3.56,3,147,MSLV
144936.42933333348,2024-05-17T14:15:23.114Z,43.2259217,46.0164791,150.39,3.446,3.45,3,147,MSLV
144991.07200000016,2024-05-17T14:15:23.169Z,43.22592,46.0164783,150.372,3.454,3.45,3,147,MSLV
145045.71466666684,2024-05-17T14:15:23.224Z,43.2259183,46.0164775,150.363,3.497,3.45,3,147,MSLV
145100.35733333352,2024-05-17T14:15:23.279Z,43.2259169,46.0164765,150.366,3.397,3.5,3,147,MSLV
145155.0000000002,2024-05-17T14:15:23.334Z,43.2259154,46.0164755,150.351,3.39,3.4,3,147,MSLV
145209.64266666688,2024-05-17T14:15:23.389Z,43.2259137,46.0164745,150.305,3.457,3.39,3,147,MSLV
145264.28533333357,2024-05-17T14:15:23.444Z,43.2259123,46.0164738,150.349,3.327,3.46,3,147,MSLV
145318.928,2024-05-17T14:15:23.499Z,43.2259109,46.0164732,150.39,3.231,3.33,3,147,MSLV
145373.90844444445,2024-05-17T14:15:23.554Z,43.225909,46.0164727,150.378,3.4,3.23,3,147,MSLV
145428.88888888888,2024-05-17T14:15:23.609Z,43.2259071,46.0164725,150.399,3.598,3.4,3,147,MSLV
145483.8693333333,2024-05-17T14:15:23.664Z,43.225905,46.0164722,150.419,3.791,3.6,3,147,MSLV
145538.84977777774,2024-05-17T14:15:23.719Z,43.2259033,46.0164717,150.424,3.674,3.79,3,147,MSLV
145593.83022222217,2024-05-17T14:15:23.774Z,43.2259016,46.0164712,150.426,3.622,3.68,3,147,MSLV
145648.8106666666,2024-05-17T14:15:23.829Z,43.2258998,46.0164704,150.407,3.643,3.62,3,147,MSLV
145703.79111111103,2024-05-17T14:15:23.884Z,43.2258982,46.0164698,150.365,3.509,3.64,3,147,MSLV
145758.77155555546,2024-05-17T14:15:23.939Z,43.2258965,46.0164692,150.332,3.475,3.51,3,147,MSLV
145813.7519999999,2024-05-17T14:15:23.994Z,43.225895,46.0164686,150.279,3.326,3.48,3,147,MSLV
145868.73244444432,2024-05-17T14:15:24.049Z,43.2258934,46.0164679,150.244,3.315,3.33,3,147,MSLV
145923.71288888875,2024-05-17T14:15:24.104Z,43.2258917,46.016467,150.233,3.424,3.31,3,147,MSLV
145978.69333333318,2024-05-17T14:15:24.159Z,43.2258901,46.0164663,150.233,3.404,3.42,3,147,MSLV
146033.6737777776,2024-05-17T14:15:24.214Z,43.2258883,46.0164655,150.24,3.556,3.4,3,147,MSLV
146088.65422222205,2024-05-17T14:15:24.269Z,43.2258864,46.0164649,150.229,3.701,3.56,3,147,MSLV
146143.63466666648,2024-05-17T14:15:24.324Z,43.2258845,46.0164643,150.234,3.748,3.7,3,147,MSLV
146198.6151111109,2024-05-17T14:15:24.379Z,43.2258828,46.0164637,150.258,3.725,3.75,3,147,MSLV
146253.59555555534,2024-05-17T14:15:24.434Z,43.2258809,46.016463,150.285,3.852,3.73,3,147,MSLV
146308.576,2024-05-17T14:15:24.489Z,43.2258791,46.0164624,150.269,3.806,3.85,3,147,MSLV
146363.896,2024-05-17T14:15:24.547Z,43.2258772,46.0164617,150.231,3.787,3.81,3,147,MSLV
146419.21600000001,2024-05-17T14:15:24.605Z,43.2258755,46.016461,150.181,3.694,3.79,3,147,MSLV
146474.53600000002,2024-05-17T14:15:24.663Z,43.2258739,46.01646,150.169,3.624,3.69,3,147,MSLV
146529.85600000003,2024-05-17T14:15:24.721Z,43.2258722,46.0164589,150.204,3.723,3.63,3,147,MSLV
146585.17600000004,2024-05-17T14:15:24.779Z,43.2258705,46.0164578,150.26,3.878,3.72,3,147,MSLV
146640.49600000004,2024-05-17T14:15:24.837Z,43.2258686,46.0164567,150.272,4,3.88,3,147,MSLV
146695.81600000005,2024-05-17T14:15:24.895Z,43.2258665,46.0164561,150.249,4.028,4,3,147,MSLV
146751.13600000006,2024-05-17T14:15:24.953Z,43.2258646,46.0164551,150.272,4.108,4.03,3,147,MSLV
146806.45600000006,2024-05-17T14:15:25.011Z,43.2258626,46.0164542,150.295,4.216,4.11,3,147,MSLV
146861.77600000007,2024-05-17T14:15:25.069Z,43.2258606,46.0164532,150.319,4.257,4.22,3,147,MSLV
146917.09600000008,2024-05-17T14:15:25.127Z,43.2258587,46.0164523,150.325,4.205,4.26,3,147,MSLV
146972.41600000008,2024-05-17T14:15:25.185Z,43.2258568,46.0164515,150.323,4.03,4.2,3,147,MSLV
147027.7360000001,2024-05-17T14:15:25.243Z,43.225855,46.0164508,150.339,3.943,4.03,3,147,MSLV
147083.0560000001,2024-05-17T14:15:25.301Z,43.2258532,46.0164501,150.324,3.846,3.94,3,147,MSLV
147138.3760000001,2024-05-17T14:15:25.359Z,43.2258514,46.0164492,150.293,3.855,3.85,3,147,MSLV
147193.6960000001,2024-05-17T14:15:25.417Z,43.2258494,46.0164484,150.31,4.001,3.86,3,147,MSLV
147249.01600000012,2024-05-17T14:15:25.475Z,43.2258471,46.0164474,150.336,4.285,4,3,147,MSLV
147304.336,2024-05-17T14:15:25.534Z,43.225845,46.0164464,150.355,4.383,4.29,3,147,MSLV
147359.0265263158,2024-05-17T14:15:25.586Z,43.225843,46.0164453,150.363,4.409,4.38,3,147,MSLV
147413.7170526316,2024-05-17T14:15:25.638Z,43.2258409,46.0164442,150.347,4.42,4.41,3,147,MSLV
147468.4075789474,2024-05-17T14:15:25.690Z,43.2258389,46.016443,150.353,4.401,4.42,3,147,MSLV
147523.0981052632,2024-05-17T14:15:25.742Z,43.2258369,46.0164418,150.38,4.42,4.4,3,147,MSLV
147577.788631579,2024-05-17T14:15:25.794Z,43.225835,46.0164408,150.359,4.273,4.42,3,147,MSLV
147632.4791578948,2024-05-17T14:15:25.846Z,43.225833,46.0164398,150.332,4.242,4.27,3,147,MSLV
147687.1696842106,2024-05-17T14:15:25.898Z,43.2258311,46.0164389,150.322,4.176,4.24,3,147,MSLV
147741.86021052639,2024-05-17T14:15:25.950Z,43.2258292,46.016438,150.327,4.124,4.18,3,147,MSLV
147796.55073684218,2024-05-17T14:15:26.002Z,43.2258271,46.0164371,150.317,4.24,4.12,3,147,MSLV
147851.24126315798,2024-05-17T14:15:26.055Z,43.2258251,46.0164362,150.331,4.275,4.24,3,147,MSLV
147905.93178947378,2024-05-17T14:15:26.107Z,43.2258232,46.0164353,150.355,4.256,4.28,3,147,MSLV
147960.62231578957,2024-05-17T14:15:26.159Z,43.2258211,46.0164345,150.37,4.298,4.26,3,147,MSLV
148015.31284210537,2024-05-17T14:15:26.211Z,43.2258192,46.0164336,150.389,4.216,4.3,3,147,MSLV
148070.00336842117,2024-05-17T14:15:26.263Z,43.2258172,46.0164326,150.382,4.254,4.22,3,147,MSLV
148124.69389473696,2024-05-17T14:15:26.315Z,43.2258153,46.0164316,150.375,4.215,4.25,3,147,MSLV
148179.38442105276,2024-05-17T14:15:26.367Z,43.2258134,46.0164305,150.383,4.22,4.21,3,147,MSLV
148234.07494736856,2024-05-17T14:15:26.419Z,43.2258114,46.0164295,150.37,4.23,4.22,3,147,MSLV
148288.76547368435,2024-05-17T14:15:26.471Z,43.2258095,46.0164283,150.372,4.18,4.23,3,147,MSLV
148343.456,2024-05-17T14:15:26.524Z,43.2258076,46.0164273,150.384,4.227,4.18,3,147,MSLV
148398.67200000002,2024-05-17T14:15:26.582Z,43.2258055,46.0164264,150.382,4.23,4.23,3,147,MSLV
148453.88800000004,2024-05-17T14:15:26.640Z,43.2258036,46.0164254,150.367,4.201,4.23,3,147,MSLV
148509.10400000005,2024-05-17T14:15:26.698Z,43.2258016,46.0164246,150.38,4.169,4.2,3,147,MSLV
148564.32000000007,2024-05-17T14:15:26.756Z,43.2257995,46.0164238,150.377,4.243,4.17,3,147,MSLV
148619.53600000008,2024-05-17T14:15:26.814Z,43.2257974,46.0164228,150.393,4.354,4.24,3,147,MSLV
148674.7520000001,2024-05-17T14:15:26.872Z,43.2257953,46.0164217,150.389,4.361,4.35,3,147,MSLV
148729.9680000001,2024-05-17T14:15:26.930Z,43.2257934,46.0164206,150.392,4.291,4.36,3,147,MSLV
148785.18400000012,2024-05-17T14:15:26.988Z,43.2257915,46.0164196,150.381,4.259,4.29,3,147,MSLV
148840.40000000014,2024-05-17T14:15:27.046Z,43.2257896,46.0164185,150.384,4.216,4.26,3,147,MSLV
148895.61600000015,2024-05-17T14:15:27.104Z,43.2257877,46.0164174,150.382,4.19,4.22,3,147,MSLV
148950.83200000017,2024-05-17T14:15:27.162Z,43.2257859,46.0164165,150.388,4.062,4.19,3,147,MSLV
149006.04800000018,2024-05-17T14:15:27.220Z,43.2257841,46.0164156,150.395,4.024,4.06,3,147,MSLV
149061.2640000002,2024-05-17T14:15:27.278Z,43.2257822,46.0164148,150.407,4.033,4.02,3,147,MSLV
149116.4800000002,2024-05-17T14:15:27.336Z,43.2257802,46.0164141,150.403,4.078,4.03,3,147,MSLV
149171.69600000023,2024-05-17T14:15:27.394Z,43.2257781,46.0164132,150.414,4.238,4.08,3,147,MSLV
149226.91200000024,2024-05-17T14:15:27.452Z,43.2257762,46.0164124,150.417,4.114,4.24,3,147,MSLV
149282.12800000026,2024-05-17T14:15:27.510Z,43.2257744,46.0164116,150.427,4.039,4.11,3,147,MSLV
149337.344,2024-05-17T14:15:27.569Z,43.2257724,46.0164106,150.431,4.125,4.04,3,147,MSLV
149392.46933333334,2024-05-17T14:15:27.620Z,43.2257707,46.0164095,150.468,4.061,4.13,3,147,MSLV
149447.59466666667,2024-05-17T14:15:27.672Z,43.2257688,46.0164085,150.457,4.049,4.06,3,147,MSLV
149502.72,2024-05-17T14:15:27.724Z,43.225767,46.0164076,150.433,3.964,4.05,3,147,MSLV
149557.84533333333,2024-05-17T14:15:27.776Z,43.2257652,46.0164068,150.373,3.825,3.96,3,147,MSLV
149612.97066666666,2024-05-17T14:15:27.828Z,43.2257634,46.0164062,150.256,3.679,3.82,3,147,MSLV
149668.096,2024-05-17T14:15:27.880Z,43.2257615,46.0164053,150.162,3.811,3.68,3,147,MSLV
149723.22133333332,2024-05-17T14:15:27.932Z,43.2257597,46.0164042,150.143,3.831,3.81,3,147,MSLV
149778.34666666665,2024-05-17T14:15:27.984Z,43.2257577,46.0164032,150.135,4.002,3.83,3,147,MSLV
149833.47199999998,2024-05-17T14:15:28.036Z,43.2257556,46.0164027,150.137,4.03,4,3,147,MSLV
149888.5973333333,2024-05-17T14:15:28.088Z,43.2257538,46.016402,150.137,3.933,4.03,3,147,MSLV
149943.72266666664,2024-05-17T14:15:28.140Z,43.2257521,46.0164009,150.133,3.935,3.94,3,147,MSLV
149998.84799999997,2024-05-17T14:15:28.192Z,43.2257502,46.0164001,150.09,3.924,3.94,3,147,MSLV
150053.9733333333,2024-05-17T14:15:28.244Z,43.2257483,46.0163994,150.088,3.926,3.93,3,147,MSLV
150109.09866666663,2024-05-17T14:15:28.296Z,43.2257464,46.0163985,150.134,4.01,3.93,3,147,MSLV
150164.22399999996,2024-05-17T14:15:28.348Z,43.2257445,46.0163977,150.117,3.997,4.01,3,147,MSLV
150219.3493333333,2024-05-17T14:15:28.400Z,43.2257428,46.0163967,150.103,3.94,4,3,147,MSLV
150274.47466666662,2024-05-17T14:15:28.452Z,43.2257409,46.0163958,150.125,3.959,3.94,3,147,MSLV
150329.6,2024-05-17T14:15:28.504Z,43.2257391,46.0163948,150.137,4,3.96,3,147,MSLV
150384.30989473686,2024-05-17T14:15:28.559Z,43.2257372,46.0163939,150.164,4.027,4,3,147,MSLV
150439.0197894737,2024-05-17T14:15:28.614Z,43.2257354,46.0163929,150.183,4.013,4.03,3,147,MSLV
150493.72968421056,2024-05-17T14:15:28.669Z,43.2257336,46.0163921,150.185,3.898,4.01,3,147,MSLV
150548.4395789474,2024-05-17T14:15:28.724Z,43.2257317,46.0163913,150.169,3.944,3.9,3,147,MSLV
150603.14947368426,2024-05-17T14:15:28.779Z,43.2257299,46.0163905,150.197,3.943,3.94,3,147,MSLV
150657.8593684211,2024-05-17T14:15:28.834Z,43.2257281,46.0163897,150.227,3.854,3.94,3,147,MSLV
150712.56926315796,2024-05-17T14:15:28.889Z,43.2257262,46.016389,150.239,3.925,3.85,3,147,MSLV
150767.2791578948,2024-05-17T14:15:28.944Z,43.2257242,46.0163882,150.225,3.946,3.93,3,147,MSLV
150821.98905263166,2024-05-17T14:15:28.999Z,43.2257224,46.0163875,150.212,3.915,3.95,3,147,MSLV
150876.6989473685,2024-05-17T14:15:29.054Z,43.2257205,46.0163869,150.226,3.889,3.92,3,147,MSLV
150931.40884210536,2024-05-17T14:15:29.109Z,43.2257188,46.016386,150.219,3.839,3.89,3,147,MSLV
150986.1187368422,2024-05-17T14:15:29.164Z,43.2257169,46.0163852,150.217,3.874,3.84,3,147,MSLV
151040.82863157906,2024-05-17T14:15:29.219Z,43.2257151,46.0163844,150.239,3.848,3.87,3,147,MSLV
151095.5385263159,2024-05-17T14:15:29.274Z,43.2257132,46.0163836,150.237,3.962,3.85,3,147,MSLV
151150.24842105276,2024-05-17T14:15:29.329Z,43.2257112,46.0163827,150.22,4.023,3.96,3,147,MSLV
151204.9583157896,2024-05-17T14:15:29.384Z,43.2257092,46.0163819,150.239,4.043,4.02,3,147,MSLV
151259.66821052646,2024-05-17T14:15:29.439Z,43.2257074,46.0163808,150.276,4.096,4.04,3,147,MSLV
151314.3781052633,2024-05-17T14:15:29.494Z,43.2257056,46.01638,150.313,4.014,4.1,3,147,MSLV
151369.088,2024-05-17T14:15:29.549Z,43.2257036,46.0163792,150.304,4.015,4.01,3,147,MSLV
151424.04444444444,2024-05-17T14:15:29.604Z,43.2257016,46.0163785,150.307,4.047,4.01,3,147,MSLV
151479.0008888889,2024-05-17T14:15:29.659Z,43.2256996,46.0163777,150.311,4.097,4.05,3,147,MSLV
151533.95733333335,2024-05-17T14:15:29.714Z,43.2256977,46.0163769,150.323,4.081,4.1,3,147,MSLV
151588.9137777778,2024-05-17T14:15:29.769Z,43.2256959,46.016376,150.328,3.991,4.08,3,147,MSLV
151643.87022222226,2024-05-17T14:15:29.824Z,43.225694,46.016375,150.335,4.082,3.99,3,147,MSLV
151698.82666666672,2024-05-17T14:15:29.879Z,43.2256918,46.0163742,150.335,4.2,4.08,3,147,MSLV
151753.78311111117,2024-05-17T14:15:29.934Z,43.22569,46.0163735,150.327,4.039,4.2,3,147,MSLV
151808.73955555563,2024-05-17T14:15:29.989Z,43.225688,46.0163724,150.348,4.154,4.04,3,147,MSLV
151863.69600000008,2024-05-17T14:15:30.044Z,43.2256862,46.0163714,150.365,4.113,4.15,3,147,MSLV
151918.65244444454,2024-05-17T14:15:30.099Z,43.2256841,46.0163706,150.35,4.192,4.11,3,147,MSLV
151973.608888889,2024-05-17T14:15:30.154Z,43.225682,46.0163698,150.377,4.274,4.19,3,147,MSLV
152028.56533333345,2024-05-17T14:15:30.209Z,43.22568,46.0163688,150.363,4.29,4.27,3,147,MSLV
152083.5217777779,2024-05-17T14:15:30.264Z,43.2256779,46.0163681,150.366,4.283,4.29,3,147,MSLV
152138.47822222236,2024-05-17T14:15:30.319Z,43.2256759,46.0163673,150.38,4.265,4.28,3,147,MSLV
152193.4346666668,2024-05-17T14:15:30.374Z,43.2256739,46.0163666,150.397,4.252,4.27,3,147,MSLV
152248.39111111127,2024-05-17T14:15:30.429Z,43.2256719,46.016366,150.38,4.184,4.25,3,147,MSLV
152303.34755555572,2024-05-17T14:15:30.484Z,43.2256699,46.016365,150.381,4.232,4.18,3,147,MSLV
152358.304,2024-05-17T14:15:30.539Z,43.2256679,46.0163641,150.356,4.145,4.23,3,147,MSLV
152413.82588235295,2024-05-17T14:15:30.597Z,43.2256659,46.0163632,150.353,4.185,4.15,3,147,MSLV
152469.3477647059,2024-05-17T14:15:30.655Z,43.2256638,46.0163623,150.337,4.28,4.19,3,147,MSLV
152524.86964705883,2024-05-17T14:15:30.713Z,43.2256617,46.016361,150.367,4.468,4.28,3,147,MSLV
152580.39152941178,2024-05-17T14:15:30.771Z,43.2256596,46.0163603,150.394,4.427,4.47,3,147,MSLV
152635.91341176472,2024-05-17T14:15:30.830Z,43.2256574,46.0163595,150.425,4.486,4.43,3,147,MSLV
152691.43529411766,2024-05-17T14:15:30.888Z,43.2256552,46.0163588,150.382,4.443,4.49,3,147,MSLV
152746.9571764706,2024-05-17T14:15:30.946Z,43.225653,46.0163579,150.386,4.503,4.44,3,147,MSLV
152802.47905882355,2024-05-17T14:15:31.004Z,43.2256508,46.0163573,150.368,4.532,4.5,3,147,MSLV
152858.0009411765,2024-05-17T14:15:31.063Z,43.2256485,46.0163564,150.396,4.666,4.53,3,147,MSLV
152913.52282352943,2024-05-17T14:15:31.121Z,43.2256462,46.0163555,150.415,4.674,4.67,3,147,MSLV
152969.04470588238,2024-05-17T14:15:31.179Z,43.2256439,46.0163548,150.396,4.722,4.67,3,147,MSLV
153024.56658823532,2024-05-17T14:15:31.237Z,43.2256417,46.0163539,150.394,4.654,4.72,3,147,MSLV
153080.08847058826,2024-05-17T14:15:31.296Z,43.2256395,46.0163531,150.39,4.644,4.65,3,147,MSLV
153135.6103529412,2024-05-17T14:15:31.354Z,43.2256372,46.0163521,150.405,4.756,4.64,3,147,MSLV
153191.13223529415,2024-05-17T14:15:31.412Z,43.225635,46.016351,150.411,4.776,4.76,3,147,MSLV
153246.6541176471,2024-05-17T14:15:31.470Z,43.2256327,46.0163501,150.42,4.767,4.78,3,147,MSLV
153302.176,2024-05-17T14:15:31.529Z,43.2256304,46.0163492,150.427,4.787,4.77,3,147,MSLV
153357.05684210526,2024-05-17T14:15:31.581Z,43.2256281,46.0163481,150.441,4.864,4.79,3,147,MSLV
153411.9376842105,2024-05-17T14:15:31.633Z,43.2256257,46.0163473,150.448,4.908,4.86,3,147,MSLV
153466.81852631576,2024-05-17T14:15:31.685Z,43.2256232,46.0163465,150.411,4.96,4.91,3,147,MSLV
153521.69936842102,2024-05-17T14:15:31.737Z,43.2256207,46.0163456,150.396,5.012,4.96,3,147,MSLV
153576.58021052627,2024-05-17T14:15:31.789Z,43.2256183,46.0163447,150.406,5.023,5.01,3,147,MSLV
153631.46105263152,2024-05-17T14:15:31.841Z,43.2256159,46.0163437,150.407,5.03,5.02,3,147,MSLV
153686.34189473678,2024-05-17T14:15:31.893Z,43.2256133,46.0163429,150.395,5.123,5.03,3,147,MSLV
153741.22273684203,2024-05-17T14:15:31.945Z,43.2256109,46.0163417,150.409,5.135,5.12,3,147,MSLV
153796.10357894728,2024-05-17T14:15:31.997Z,43.2256085,46.0163408,150.419,5.131,5.13,3,147,MSLV
153850.98442105253,2024-05-17T14:15:32.050Z,43.2256061,46.0163398,150.435,5.17,5.13,3,147,MSLV
153905.8652631578,2024-05-17T14:15:32.102Z,43.2256036,46.0163387,150.451,5.235,5.17,3,147,MSLV
153960.74610526304,2024-05-17T14:15:32.154Z,43.225601,46.0163378,150.459,5.255,5.24,3,147,MSLV
154015.6269473683,2024-05-17T14:15:32.206Z,43.2255987,46.0163369,150.458,5.116,5.26,3,147,MSLV
154070.50778947354,2024-05-17T14:15:32.258Z,43.2255962,46.0163358,150.45,5.17,5.12,3,147,MSLV
154125.3886315788,2024-05-17T14:15:32.310Z,43.2255936,46.0163351,150.427,5.206,5.17,3,147,MSLV
154180.26947368405,2024-05-17T14:15:32.362Z,43.225591,46.016334,150.414,5.253,5.21,3,147,MSLV
154235.1503157893,2024-05-17T14:15:32.414Z,43.2255885,46.016333,150.423,5.307,5.25,3,147,MSLV
154290.03115789455,2024-05-17T14:15:32.466Z,43.2255858,46.0163321,150.44,5.379,5.31,3,147,MSLV
154344.912,2024-05-17T14:15:32.519Z,43.2255833,46.0163309,150.446,5.419,5.38,3,147,MSLV
154399.92177777778,2024-05-17T14:15:32.574Z,43.2255807,46.01633,150.475,5.459,5.42,3,147,MSLV
154454.93155555555,2024-05-17T14:15:32.629Z,43.2255781,46.0163289,150.469,5.402,5.46,3,147,MSLV
154509.94133333332,2024-05-17T14:15:32.684Z,43.2255756,46.0163278,150.485,5.409,5.4,3,147,MSLV
154564.9511111111,2024-05-17T14:15:32.739Z,43.225573,46.0163267,150.504,5.455,5.41,3,147,MSLV
154619.96088888886,2024-05-17T14:15:32.794Z,43.2255704,46.0163256,150.509,5.455,5.46,3,147,MSLV
154674.97066666663,2024-05-17T14:15:32.849Z,43.2255679,46.0163246,150.503,5.398,5.46,3,147,MSLV
154729.9804444444,2024-05-17T14:15:32.904Z,43.2255653,46.0163237,150.508,5.377,5.4,3,147,MSLV
154784.99022222217,2024-05-17T14:15:32.959Z,43.2255627,46.0163227,150.495,5.418,5.38,3,147,MSLV
154839.99999999994,2024-05-17T14:15:33.014Z,43.22556,46.0163218,150.467,5.388,5.42,3,147,MSLV
154895.0097777777,2024-05-17T14:15:33.069Z,43.2255575,46.0163207,150.474,5.382,5.39,3,147,MSLV
154950.01955555548,2024-05-17T14:15:33.124Z,43.225555,46.0163197,150.517,5.419,5.38,3,147,MSLV
155005.02933333325,2024-05-17T14:15:33.179Z,43.2255523,46.0163188,150.511,5.433,5.42,3,147,MSLV
155060.03911111102,2024-05-17T14:15:33.234Z,43.2255496,46.0163178,150.492,5.512,5.43,3,147,MSLV
155115.0488888888,2024-05-17T14:15:33.289Z,43.2255469,46.0163168,150.495,5.52,5.51,3,147,MSLV
155170.05866666656,2024-05-17T14:15:33.344Z,43.2255443,46.0163159,150.48,5.464,5.52,3,147,MSLV
155225.06844444433,2024-05-17T14:15:33.399Z,43.2255418,46.0163147,150.502,5.483,5.46,3,147,MSLV
155280.0782222221,2024-05-17T14:15:33.454Z,43.2255391,46.0163136,150.504,5.518,5.48,3,147,MSLV
155335.088,2024-05-17T14:15:33.509Z,43.2255365,46.0163124,150.522,5.509,5.52,3,147,MSLV
155388.9608888889,2024-05-17T14:15:33.567Z,43.225534,46.0163112,150.535,5.511,5.51,3,147,MSLV
155442.8337777778,2024-05-17T14:15:33.625Z,43.2255314,46.01631,150.525,5.535,5.51,3,147,MSLV
155496.7066666667,2024-05-17T14:15:33.683Z,43.2255289,46.0163086,150.523,5.476,5.54,3,147,MSLV
155550.5795555556,2024-05-17T14:15:33.741Z,43.2255262,46.0163077,150.535,5.478,5.48,3,147,MSLV
155604.4524444445,2024-05-17T14:15:33.799Z,43.2255235,46.0163068,150.542,5.536,5.48,3,147,MSLV
155658.3253333334,2024-05-17T14:15:33.857Z,43.2255209,46.0163056,150.55,5.542,5.54,3,147,MSLV
155712.1982222223,2024-05-17T14:15:33.915Z,43.2255182,46.0163047,150.555,5.541,5.54,3,147,MSLV
155766.0711111112,2024-05-17T14:15:33.973Z,43.2255154,46.0163037,150.579,5.674,5.54,3,147,MSLV
155819.9440000001,2024-05-17T14:15:34.031Z,43.2255127,46.0163025,150.578,5.694,5.67,3,147,MSLV
155873.816888889,2024-05-17T14:15:34.089Z,43.22551,46.0163014,150.593,5.754,5.69,3,147,MSLV
155927.6897777779,2024-05-17T14:15:34.147Z,43.2255073,46.0163,150.615,5.759,5.75,3,147,MSLV
155981.5626666668,2024-05-17T14:15:34.205Z,43.2255048,46.0162984,150.635,5.703,5.76,3,147,MSLV
